# timestamp_s tx ty tz qx qy qz qw
1.717159988380392743e+09 74.74140 -63.55221 -3.00002 0.04208 -0.03145 0.79341 0.60642
1.717159988470392751e+09 74.95340 -63.31253 -3.10572 0.04117 -0.03086 0.79604 0.60306
1.717159988580392538e+09 75.20459 -63.01006 -3.23017 0.04010 -0.03018 0.79755 0.60117
1.717159988670392767e+09 75.43504 -62.76225 -3.31689 0.03966 -0.02956 0.80183 0.59550
1.717159988770392554e+09 75.70230 -62.47116 -3.39741 0.03927 -0.02896 0.80283 0.59420
1.717159988880392785e+09 75.99366 -62.15873 -3.46730 0.03974 -0.02830 0.80576 0.59023
1.717159988970392792e+09 76.23871 -61.88088 -3.50791 0.04003 -0.02726 0.80771 0.58759
1.717159989080401239e+09 76.53642 -61.50568 -3.54896 0.03955 -0.02597 0.80880 0.58618
1.717159989170401024e+09 76.77988 -61.19282 -3.57254 0.03963 -0.02547 0.81220 0.58148
1.717159989270401033e+09 77.02196 -60.86191 -3.58296 0.03913 -0.02463 0.81557 0.57681
1.717159989380401042e+09 77.29065 -60.44658 -3.59298 0.03832 -0.02329 0.81662 0.57543
1.717159989470401049e+09 77.49619 -60.10562 -3.60015 0.03830 -0.02277 0.82020 0.57035
1.717159989570401279e+09 77.73083 -59.72871 -3.63060 0.03776 -0.02159 0.82015 0.57050
1.717159989670401066e+09 77.98163 -59.34825 -3.67724 0.03709 -0.01960 0.81978 0.57113
1.717159989770401296e+09 78.22834 -58.93822 -3.72290 0.03614 -0.01826 0.82145 0.56884
1.717159989880401083e+09 78.50969 -58.47835 -3.79190 0.03558 -0.01696 0.82587 0.56248
1.717159989970401091e+09 78.73088 -58.09163 -3.84461 0.03589 -0.01681 0.82919 0.55756
1.717159990080409759e+09 79.01857 -57.57056 -3.90991 0.03623 -0.01489 0.83100 0.55490
1.717159990170409767e+09 79.26634 -57.09320 -3.96580 0.03670 -0.01379 0.83363 0.55093
1.717159990270409553e+09 79.54799 -56.54454 -4.02639 0.03832 -0.01376 0.83854 0.54332
1.717159990380409784e+09 79.85342 -55.93486 -4.08777 0.04002 -0.01333 0.83873 0.54292
1.717159990470409570e+09 80.10733 -55.39272 -4.14682 0.04090 -0.01374 0.84004 0.54080
1.717159990580409801e+09 80.42729 -54.70386 -4.22351 0.04137 -0.01359 0.84425 0.53418
1.717159990670409586e+09 80.69164 -54.13009 -4.28874 0.04282 -0.01363 0.84262 0.53664
1.717159990770409594e+09 81.00356 -53.47734 -4.36366 0.04475 -0.01474 0.84674 0.52992
1.717159990880409826e+09 81.36429 -52.71757 -4.44594 0.04746 -0.01547 0.84805 0.52757
1.717159990970409611e+09 81.67076 -52.07545 -4.52247 0.04871 -0.01547 0.84689 0.52930
1.717159991070418057e+09 82.03541 -51.32476 -4.60835 0.04965 -0.01723 0.85182 0.52120
1.717159991170418287e+09 82.42713 -50.53662 -4.69738 0.04997 -0.01877 0.85398 0.51756
1.717159991270418073e+09 82.84696 -49.71573 -4.77392 0.05060 -0.01935 0.85641 0.51345
1.717159991380418305e+09 83.32873 -48.78936 -4.85138 0.05052 -0.01786 0.85916 0.50889
1.717159991470418312e+09 83.75005 -47.99703 -4.90417 0.05033 -0.01686 0.86131 0.50530
1.717159991570418320e+09 84.22910 -47.09712 -4.94204 0.04960 -0.01615 0.86364 0.50141
1.717159991670418329e+09 84.73574 -46.17179 -4.95691 0.04878 -0.01629 0.86615 0.49714
1.717159991770418115e+09 85.26524 -45.20520 -4.95843 0.04754 -0.01616 0.86886 0.49250
1.717159991880418346e+09 85.86791 -44.13390 -4.95770 0.04569 -0.01579 0.87285 0.48558
1.717159991970418131e+09 86.38965 -43.23929 -4.95251 0.04494 -0.01562 0.87487 0.48201
1.717159992080426800e+09 87.01924 -42.17999 -4.94368 0.04431 -0.01538 0.87732 0.47760
1.717159992170426586e+09 87.56053 -41.27873 -4.93694 0.04396 -0.01504 0.88005 0.47261
1.717159992270426816e+09 88.14731 -40.30961 -4.94684 0.04351 -0.01468 0.88232 0.46840
1.717159992380426603e+09 88.77928 -39.25474 -4.96974 0.04305 -0.01375 0.88431 0.46472
1.717159992470426610e+09 89.28816 -38.39316 -5.00128 0.04342 -0.01337 0.88602 0.46141
1.717159992570426619e+09 89.84351 -37.42976 -5.03542 0.04439 -0.01340 0.88887 0.45580
1.717159992670426627e+09 90.35833 -36.52723 -5.07570 0.04517 -0.01341 0.89085 0.45184
1.717159992770426857e+09 90.84181 -35.65041 -5.10303 0.04552 -0.01320 0.89315 0.44725
1.717159992880426644e+09 91.36038 -34.68788 -5.12414 0.04551 -0.01347 0.89545 0.44262
1.717159992970426652e+09 91.78227 -33.88860 -5.12648 0.04565 -0.01364 0.89741 0.43862
1.717159993070435320e+09 92.25451 -32.98841 -5.10003 0.04608 -0.01386 0.89946 0.43434
1.717159993170435106e+09 92.68571 -32.12580 -5.05374 0.04650 -0.01402 0.90136 0.43034
1.717159993270435114e+09 93.11583 -31.23770 -4.99438 0.04679 -0.01378 0.90352 0.42575
1.717159993380435123e+09 93.59185 -30.23666 -4.91968 0.04670 -0.01339 0.90586 0.42079
1.717159993470435131e+09 93.95537 -29.40045 -4.86170 0.04673 -0.01296 0.90785 0.41647
1.717159993570435361e+09 94.36956 -28.44401 -4.80054 0.04672 -0.01244 0.91007 0.41162
1.717159993670435147e+09 94.78622 -27.48143 -4.74907 0.04658 -0.01192 0.91217 0.40698
1.717159993770435156e+09 95.13963 -26.54075 -4.71478 0.04612 -0.01125 0.91440 0.40202
1.717159993880435165e+09 95.53014 -25.49713 -4.70817 0.04581 -0.01057 0.91671 0.39678
1.717159993970435172e+09 95.85087 -24.62319 -4.73073 0.04569 -0.01005 0.91873 0.39210
1.717159994080443619e+09 96.25593 -23.53155 -4.78405 0.04533 -0.00951 0.92116 0.38642
1.717159994170443849e+09 96.59044 -22.62539 -4.84744 0.04508 -0.00914 0.92299 0.38207
1.717159994270443635e+09 96.93817 -21.61454 -4.93733 0.04422 -0.00850 0.92510 0.37705
1.717159994380443644e+09 97.31178 -20.57009 -5.05199 0.04359 -0.00760 0.92722 0.37190
1.717159994470443651e+09 97.56549 -19.71010 -5.15455 0.04393 -0.00750 0.92921 0.36686
1.717159994580443660e+09 97.86864 -18.69819 -5.30052 0.04435 -0.00653 0.93124 0.36164
1.717159994670443668e+09 98.09744 -17.93624 -5.43254 0.04491 -0.00613 0.93262 0.35799
1.717159994770443676e+09 98.35797 -17.11499 -5.58952 0.04584 -0.00524 0.93401 0.35426
1.717159994880443463e+09 98.66138 -16.24078 -5.75015 0.04665 -0.00345 0.93578 0.34947
1.717159994970443693e+09 98.92706 -15.56632 -5.85878 0.04762 -0.00220 0.93677 0.34668
1.717159995070452139e+09 99.23284 -14.88005 -5.93478 0.04868 -0.00205 0.93786 0.34356
1.717159995180452148e+09 99.51835 -14.18437 -5.95720 0.04949 -0.00188 0.93942 0.33916
1.717159995270452155e+09 99.72352 -13.62055 -5.90741 0.04905 -0.00219 0.94096 0.33493
1.717159995380452164e+09 99.93898 -12.97018 -5.80853 0.04789 -0.00241 0.94440 0.32528
1.717159995470452394e+09 100.08010 -12.47559 -5.70360 0.04635 -0.00336 0.94581 0.32138
1.717159995580452181e+09 100.27151 -11.87007 -5.55511 0.04416 -0.00552 0.94835 0.31409
1.717159995680452189e+09 100.41977 -11.30941 -5.40798 0.04371 -0.00724 0.95011 0.30875
1.717159995770452197e+09 100.53806 -10.77551 -5.27047 0.04287 -0.00808 0.95098 0.30617
1.717159995880452206e+09 100.68098 -10.12392 -5.11163 0.04193 -0.00853 0.95159 0.30438
1.717159995970452213e+09 100.80794 -9.58037 -4.98705 0.04181 -0.00896 0.95414 0.29628
1.717159996080460882e+09 100.97283 -8.98427 -4.86515 0.04118 -0.00836 0.95667 0.28814
1.717159996170460667e+09 101.12414 -8.50032 -4.79071 0.03975 -0.00737 0.95734 0.28612
1.717159996270460676e+09 101.28480 -7.96808 -4.74789 0.03945 -0.00697 0.95958 0.27857
1.717159996380460685e+09 101.47531 -7.40001 -4.74382 0.03963 -0.00719 0.96179 0.27080
1.717159996470460692e+09 101.62303 -6.93530 -4.77521 0.03992 -0.00727 0.96318 0.26577
1.717159996580460701e+09 101.79293 -6.38959 -4.82714 0.04126 -0.00713 0.96462 0.26029
1.717159996670460709e+09 101.95826 -5.95166 -4.87999 0.04228 -0.00757 0.96539 0.25725
1.717159996770460495e+09 102.11986 -5.49067 -4.96038 0.04285 -0.00791 0.96834 0.24581
1.717159996880460726e+09 102.30783 -4.98246 -5.06044 0.04237 -0.00626 0.96850 0.24531
1.717159996970460734e+09 102.43858 -4.53902 -5.15844 0.04244 -0.00610 0.97005 0.23908
1.717159997070469180e+09 102.58406 -4.02997 -5.26337 0.04339 -0.00697 0.97250 0.22871
1.717159997170468966e+09 102.70458 -3.48483 -5.37135 0.04394 -0.00714 0.97367 0.22356
1.717159997270469196e+09 102.81678 -2.92591 -5.47003 0.04465 -0.00744 0.97508 0.21718
1.717159997380468983e+09 102.93766 -2.28815 -5.58034 0.04446 -0.00804 0.97691 0.20881
1.717159997470469213e+09 103.05708 -1.78604 -5.67343 0.04430 -0.00834 0.97783 0.20451
1.717159997580469222e+09 103.21312 -1.17377 -5.78523 0.04413 -0.00924 0.97931 0.19725
1.717159997670469007e+09 103.32600 -0.69106 -5.87856 0.04452 -0.00999 0.98100 0.18856
1.717159997770469237e+09 103.47342 -0.16828 -5.96656 0.04473 -0.01077 0.98207 0.18282
1.717159997880469025e+09 103.61065 0.43065 -6.05990 0.04462 -0.01131 0.98362 0.17427
1.717159997970469254e+09 103.75095 0.90385 -6.13272 0.04504 -0.01172 0.98462 0.16838
1.717159998080477701e+09 103.90856 1.51536 -6.22615 0.04582 -0.01178 0.98596 0.16013
1.717159998170477930e+09 104.04303 2.02754 -6.29833 0.04670 -0.01158 0.98710 0.15272
1.717159998270477717e+09 104.19329 2.63346 -6.36965 0.04788 -0.01146 0.98830 0.14439
1.717159998370477725e+09 104.32430 3.17795 -6.42949 0.04875 -0.01104 0.98923 0.13760
1.717159998470477733e+09 104.43019 3.66830 -6.48146 0.04946 -0.01024 0.99014 0.13063
1.717159998570477741e+09 104.49017 4.11523 -6.52334 0.05036 -0.00927 0.99111 0.12283
1.717159998670477972e+09 104.54200 4.57114 -6.54474 0.05161 -0.00821 0.99186 0.11610
1.717159998770477758e+09 104.61962 4.96460 -6.55306 0.05257 -0.00741 0.99261 0.10908
1.717159998880477767e+09 104.66766 5.37144 -6.54085 0.05241 -0.00708 0.99354 0.10036
1.717159998970477774e+09 104.68430 5.72532 -6.51719 0.05256 -0.00699 0.99431 0.09240
1.717159999080485999e+09 104.69064 6.15176 -6.48288 0.05336 -0.00687 0.99461 0.08864
1.717159999170486229e+09 104.69469 6.53145 -6.45153 0.05405 -0.00674 0.99460 0.08838
1.717159999270486015e+09 104.68878 6.90742 -6.40549 0.05490 -0.00869 0.99586 0.07194
1.717159999380486246e+09 104.68532 7.30110 -6.35819 0.05494 -0.01057 0.99660 0.06042
1.717159999470486254e+09 104.69923 7.58177 -6.32543 0.05468 -0.01270 0.99672 0.05826
1.717159999570486040e+09 104.66546 7.87328 -6.29415 0.05429 -0.01500 0.99729 0.04727
1.717159999670486270e+09 104.63038 8.14390 -6.28085 0.05437 -0.01886 0.99813 0.02071
1.717159999770486056e+09 104.55998 8.37982 -6.27530 0.05579 -0.01950 0.99799 0.02295
1.717159999880486287e+09 104.48875 8.62780 -6.26553 0.05889 -0.01887 0.99765 0.02960
1.717159999970486073e+09 104.47171 8.80418 -6.24115 0.06146 -0.01882 0.99783 0.01403
1.717160000070494741e+09 104.43084 8.96960 -6.20852 0.06407 -0.01780 0.99779 -0.00113
1.717160000170494749e+09 104.39171 9.16933 -6.17800 0.06715 -0.01654 0.99748 -0.01558
1.717160000270494757e+09 104.33765 9.35929 -6.15757 0.07046 -0.01607 0.99675 -0.03554
1.717160000380494767e+09 104.26628 9.54249 -6.15718 0.07454 -0.01574 0.99569 -0.05291
1.717160000470494774e+09 104.19456 9.67475 -6.16544 0.07826 -0.01610 0.99427 -0.07101
1.717160000570494560e+09 104.10520 9.80774 -6.17784 0.08187 -0.01657 0.99255 -0.08866
1.717160000670494790e+09 104.01519 9.92472 -6.17461 0.08464 -0.01598 0.99191 -0.09327
1.717160000770494799e+09 103.92552 10.03346 -6.16255 0.08613 -0.01571 0.99072 -0.10400
1.717160000880494808e+09 103.78987 10.11777 -6.14838 0.08631 -0.01596 0.98962 -0.11381
1.717160000970494815e+09 103.70605 10.16793 -6.13034 0.08672 -0.01593 0.99028 -0.10760
1.717160001070503039e+09 103.59388 10.19517 -6.10620 0.08801 -0.01647 0.99030 -0.10621
1.717160001170503048e+09 103.46314 10.20399 -6.07487 0.08978 -0.01638 0.99031 -0.10472
1.717160001270503056e+09 103.32364 10.20162 -6.04125 0.09161 -0.01522 0.99018 -0.10447
1.717160001380502843e+09 103.16349 10.17016 -5.99872 0.09485 -0.02022 0.98777 -0.12212
1.717160001470503072e+09 103.02029 10.13688 -5.97094 0.09889 -0.02126 0.99062 -0.09187
1.717160001580503081e+09 102.83992 10.10979 -5.93509 0.10093 -0.02433 0.98797 -0.11462
1.717160001670503089e+09 102.70300 10.10531 -5.90509 0.10221 -0.02142 0.98947 -0.10025
1.717160001770503097e+09 102.54807 10.09646 -5.88496 0.10343 -0.01811 0.98884 -0.10568
1.717160001880502884e+09 102.34878 10.08125 -5.86647 0.10474 -0.01327 0.98865 -0.10686
1.717160001970503114e+09 102.19312 10.07213 -5.85042 0.10685 -0.00892 0.98750 -0.11549
1.717160002070511782e+09 102.03177 10.06967 -5.79815 0.11072 -0.00500 0.98389 -0.14026
1.717160002170511790e+09 101.88323 10.06349 -5.71491 0.11540 -0.00080 0.98022 -0.16077
1.717160002270511798e+09 101.73326 10.04935 -5.62006 0.11903 0.00131 0.97551 -0.18496
1.717160002380511807e+09 101.58463 10.02916 -5.51795 0.12120 0.00351 0.97283 -0.19725
1.717160002480511816e+09 101.44014 10.00686 -5.43907 0.12170 0.00384 0.96906 -0.21468
1.717160002580511824e+09 101.28818 9.97484 -5.37121 0.12104 0.00554 0.96809 -0.21937
1.717160002670511831e+09 101.13438 9.94796 -5.30772 0.12023 0.00656 0.96487 -0.23350
1.717160002770511840e+09 100.96193 9.90863 -5.21822 0.11827 0.00847 0.96254 -0.24385
1.717160002880511849e+09 100.77430 9.86766 -5.12350 0.11446 0.00853 0.95630 -0.26891
1.717160002970511856e+09 100.61759 9.84268 -5.06442 0.11057 0.00954 0.95504 -0.27492
1.717160003070520302e+09 100.43284 9.82145 -5.04087 0.10640 0.01057 0.95190 -0.28715
1.717160003170520310e+09 100.25016 9.81104 -5.03660 0.10352 0.01091 0.94395 -0.31326
1.717160003270520541e+09 100.05976 9.80004 -5.04071 0.10250 0.01177 0.93542 -0.33816
1.717160003380520328e+09 99.85045 9.78403 -5.05661 0.10308 0.01210 0.92245 -0.37191
1.717160003470520557e+09 99.68054 9.75891 -5.08857 0.10411 0.01286 0.91429 -0.39124
1.717160003580520344e+09 99.48159 9.71759 -5.14984 0.10540 0.01439 0.90790 -0.40546
1.717160003670520352e+09 99.33622 9.67140 -5.21292 0.10663 0.01565 0.90142 -0.41931
1.717160003770520360e+09 99.17939 9.60851 -5.28118 0.10767 0.01813 0.89435 -0.43383
1.717160003880520369e+09 99.01431 9.53043 -5.32960 0.10857 0.02212 0.88477 -0.45266
1.717160003970520599e+09 98.88419 9.44396 -5.34668 0.10945 0.02556 0.87723 -0.46672
1.717160004070528823e+09 98.73348 9.34183 -5.34809 0.11052 0.02801 0.86345 -0.49138
1.717160004170528609e+09 98.58541 9.21908 -5.34813 0.10965 0.03143 0.85890 -0.49928
1.717160004270528839e+09 98.42193 9.10208 -5.33685 0.10750 0.03395 0.85622 -0.50416
1.717160004380528626e+09 98.22679 8.97120 -5.32332 0.10522 0.03581 0.84576 -0.52186
1.717160004470528856e+09 98.06672 8.85143 -5.29491 0.10329 0.03692 0.83150 -0.54459
1.717160004570528642e+09 97.88967 8.71110 -5.23582 0.10200 0.03792 0.81234 -0.57294
1.717160004670528650e+09 97.73142 8.55127 -5.15779 0.10049 0.03834 0.79261 -0.60016
1.717160004770528881e+09 97.57319 8.37118 -5.09186 0.09775 0.04028 0.78809 -0.60642
1.717160004880528668e+09 97.39840 8.16588 -5.03648 0.09478 0.03973 0.76958 -0.63022
1.717160004970528897e+09 97.22588 7.98782 -4.98490 0.09171 0.04116 0.76345 -0.63799
1.717160005070537343e+09 97.03624 7.76251 -4.93435 0.08908 0.04243 0.75030 -0.65369
1.717160005170537573e+09 96.85744 7.52497 -4.88580 0.08725 0.04410 0.73643 -0.66941
1.717160005270537360e+09 96.68737 7.28513 -4.83746 0.08616 0.04524 0.71838 -0.68881
1.717160005380537591e+09 96.50993 7.01487 -4.79995 0.08396 0.04577 0.70399 -0.70374
1.717160005470537376e+09 96.37076 6.78379 -4.79638 0.08138 0.04559 0.69474 -0.71319
1.717160005570537384e+09 96.22117 6.52068 -4.81140 0.07892 0.04537 0.67808 -0.72933
1.717160005670537393e+09 96.07561 6.24685 -4.84848 0.07823 0.04570 0.65707 -0.74837
1.717160005770537401e+09 95.94033 5.98048 -4.89157 0.08013 0.04694 0.62779 -0.77282
1.717160005880537410e+09 95.80901 5.67382 -4.93493 0.08410 0.04904 0.58965 -0.80177
1.717160005970537417e+09 95.71653 5.41941 -4.97276 0.08599 0.05235 0.57513 -0.81184
1.717160006070545863e+09 95.62612 5.14027 -5.03351 0.08715 0.05499 0.55165 -0.82768
1.717160006170545872e+09 95.54295 4.84886 -5.10664 0.08699 0.05859 0.53263 -0.83983
1.717160006270545658e+09 95.46654 4.55068 -5.18767 0.08644 0.06334 0.51708 -0.84920
1.717160006380545889e+09 95.38784 4.21624 -5.25848 0.08593 0.06877 0.49499 -0.86190
1.717160006470545675e+09 95.33796 3.94864 -5.31107 0.08440 0.07153 0.47632 -0.87229
1.717160006570545905e+09 95.28260 3.65434 -5.36248 0.08165 0.07178 0.45121 -0.88577
1.717160006670545913e+09 95.23613 3.35813 -5.42778 0.07571 0.07054 0.43736 -0.89332
1.717160006770545921e+09 95.19270 3.05069 -5.51253 0.06860 0.06804 0.41703 -0.90374
1.717160006880545930e+09 95.15783 2.70089 -5.61805 0.06094 0.06642 0.39926 -0.91240
1.717160006970545716e+09 95.13441 2.40819 -5.70556 0.05706 0.06604 0.37103 -0.92451
1.717160007080554385e+09 95.11376 2.05839 -5.80857 0.05438 0.06711 0.33043 -0.93987
1.717160007170554392e+09 95.09515 1.77884 -5.90275 0.05210 0.06953 0.31504 -0.94509
1.717160007270554400e+09 95.07679 1.47244 -6.02693 0.05014 0.07110 0.28520 -0.95451
1.717160007380554410e+09 95.06208 1.14203 -6.17286 0.04630 0.07385 0.26901 -0.95918
1.717160007470554417e+09 95.05591 0.86770 -6.28696 0.04298 0.07658 0.25484 -0.96299
1.717160007580554426e+09 95.05296 0.53208 -6.42100 0.03842 0.08011 0.23695 -0.96745
1.717160007670554434e+09 95.05040 0.25511 -6.51523 0.03443 0.08221 0.22254 -0.97084
1.717160007770554220e+09 95.04912 -0.05017 -6.62223 0.02984 0.08300 0.20563 -0.97465
1.717160007880554451e+09 95.04388 -0.38515 -6.75590 0.02414 0.08316 0.19484 -0.97701
1.717160007970554458e+09 95.05315 -0.67270 -6.87342 0.02057 0.08391 0.17814 -0.98020
1.717160008080562905e+09 95.07080 -1.02805 -7.00456 0.01663 0.08641 0.16030 -0.98314
1.717160008170562691e+09 95.08602 -1.32797 -7.09819 0.01537 0.08938 0.13580 -0.98658
1.717160008270562699e+09 95.10023 -1.65324 -7.17951 0.01431 0.09261 0.10717 -0.98981
1.717160008380562708e+09 95.12407 -2.00416 -7.26001 0.01122 0.09490 0.09563 -0.99082
1.717160008470562715e+09 95.15086 -2.29161 -7.32253 0.00990 0.09536 0.07476 -0.99258
1.717160008580562724e+09 95.19462 -2.63760 -7.37248 0.00630 0.09580 0.06920 -0.99297
1.717160008670562732e+09 95.24487 -2.92311 -7.38767 0.00432 0.09663 0.05225 -0.99394
1.717160008770562740e+09 95.30440 -3.23975 -7.36738 0.00087 0.09805 0.04254 -0.99427
1.717160008880562749e+09 95.36305 -3.59780 -7.30424 -0.00352 0.09819 0.02946 -0.99473
1.717160008970562757e+09 95.42437 -3.89112 -7.23939 -0.00704 0.09595 0.02260 -0.99510
1.717160009070571425e+09 95.50062 -4.21068 -7.16182 -0.01094 0.09236 0.02154 -0.99543
1.717160009170571433e+09 95.57899 -4.53212 -7.07501 -0.01351 0.08979 0.00848 -0.99583
1.717160009280571220e+09 95.67665 -4.88480 -6.94796 0.01473 -0.08902 0.01117 0.99586
1.717160009380571450e+09 95.77078 -5.20520 -6.81017 0.01513 -0.09025 0.03149 0.99531
1.717160009470571236e+09 95.85141 -5.49421 -6.68749 0.01553 -0.09159 0.04310 0.99474
1.717160009570571466e+09 95.94388 -5.81700 -6.57185 0.01568 -0.09303 0.05765 0.99387
1.717160009670571252e+09 96.03143 -6.14050 -6.49136 0.01591 -0.09438 0.07121 0.99286
1.717160009770571261e+09 96.14022 -6.45570 -6.43323 0.01751 -0.09593 0.07298 0.99255
1.717160009880571270e+09 96.28009 -6.80706 -6.36763 0.01984 -0.09840 0.07317 0.99226
1.717160009970571277e+09 96.39846 -7.10323 -6.31368 0.02227 -0.09970 0.07358 0.99204
1.717160010070579723e+09 96.52845 -7.43411 -6.25221 0.02377 -0.09976 0.08844 0.99079
1.717160010170579953e+09 96.66531 -7.77521 -6.20107 0.02702 -0.09777 0.08670 0.99106
1.717160010270579740e+09 96.81424 -8.12442 -6.16065 0.02962 -0.09549 0.09244 0.99069
1.717160010380579749e+09 96.99580 -8.51061 -6.11163 0.03200 -0.09232 0.11170 0.98893
1.717160010470579756e+09 97.15314 -8.83695 -6.05156 0.03535 -0.08948 0.11068 0.98919
1.717160010570579765e+09 97.33798 -9.20355 -5.96461 0.03741 -0.08636 0.11989 0.98832
1.717160010670579995e+09 97.52203 -9.56919 -5.86652 0.03972 -0.08231 0.11982 0.98858
1.717160010770579781e+09 97.71280 -9.93178 -5.77030 0.04156 -0.07825 0.12226 0.98854
1.717160010880579790e+09 97.93107 -10.33159 -5.67304 0.04420 -0.07580 0.12072 0.98880
1.717160010970579798e+09 98.12105 -10.65414 -5.57360 0.04636 -0.07685 0.11612 0.98917
1.717160011070588244e+09 98.31166 -11.00431 -5.44521 0.04882 -0.08147 0.11106 0.98926
1.717160011170588474e+09 98.51151 -11.35613 -5.30150 0.05121 -0.08732 0.11713 0.98794
1.717160011270588482e+09 98.71701 -11.72437 -5.15368 0.05352 -0.09022 0.11629 0.98766
1.717160011380588269e+09 98.96377 -12.13696 -5.00670 0.05670 -0.09025 0.10368 0.98888
1.717160011470588499e+09 99.18634 -12.47313 -4.89039 0.05738 -0.09037 0.10713 0.98847
1.717160011570588285e+09 99.45429 -12.84082 -4.75940 0.05741 -0.09039 0.10389 0.98881
1.717160011670588515e+09 99.74040 -13.20787 -4.61676 0.05554 -0.09100 0.10424 0.98882
1.717160011770588302e+09 100.03319 -13.54402 -4.47153 0.05267 -0.08895 0.09701 0.98990
1.717160011880588311e+09 100.35610 -13.89430 -4.33678 0.04826 -0.08519 0.09904 0.99025
1.717160011970588540e+09 100.63999 -14.17622 -4.25383 0.04533 -0.08129 0.09340 0.99127
1.717160012070596986e+09 100.97277 -14.46001 -4.17636 0.04322 -0.07733 0.07857 0.99296
1.717160012170596772e+09 101.29880 -14.72538 -4.11120 0.04129 -0.07597 0.07421 0.99349
1.717160012270597003e+09 101.64911 -14.99944 -4.05509 0.04029 -0.07409 0.06484 0.99433
1.717160012380596790e+09 102.03368 -15.30966 -3.99021 0.03978 -0.07055 0.05655 0.99511
1.717160012470596797e+09 102.34829 -15.55431 -3.95507 0.04000 -0.06602 0.03988 0.99622
1.717160012580597028e+09 102.74667 -15.83804 -3.91492 0.03993 -0.06098 0.03093 0.99686
1.717160012670596814e+09 103.10134 -16.06652 -3.88088 0.03976 -0.05764 0.03220 0.99703
1.717160012770597044e+09 103.49450 -16.32044 -3.84404 0.03992 -0.05515 0.02562 0.99735
1.717160012880596831e+09 103.92990 -16.58751 -3.78651 0.03991 -0.05301 0.02555 0.99747
1.717160012970596838e+09 104.29160 -16.79153 -3.73683 0.03954 -0.05024 0.01558 0.99783
1.717160013070605284e+09 104.68299 -17.00407 -3.70878 0.03849 -0.04797 0.01397 0.99801
1.717160013170605293e+09 105.07584 -17.20952 -3.69395 -0.03764 0.04696 -0.00004 -0.99819
1.717160013270605301e+09 105.47902 -17.41771 -3.67579 -0.03639 0.04758 0.01712 -0.99806
1.717160013370605309e+09 105.88880 -17.62115 -3.64281 -0.03542 0.04795 0.04530 -0.99719
1.717160013470605318e+09 106.30224 -17.82968 -3.61052 -0.03412 0.04730 0.05453 -0.99681
1.717160013570605326e+09 106.74583 -18.03983 -3.58966 -0.03310 0.04419 0.08057 -0.99522
1.717160013670605112e+09 107.21064 -18.26450 -3.59172 -0.03208 0.04207 0.09410 -0.99416
1.717160013770605342e+09 107.66873 -18.48562 -3.59455 -0.03080 0.04205 0.09403 -0.99420
1.717160013880605129e+09 108.17265 -18.72833 -3.57378 -0.02880 0.04458 0.09535 -0.99403
1.717160013970605359e+09 108.59287 -18.92079 -3.54902 -0.02725 0.04717 0.10446 -0.99304
1.717160014070613805e+09 109.07078 -19.13388 -3.53448 -0.02406 0.04938 0.11868 -0.99141
1.717160014170613813e+09 109.56693 -19.33339 -3.54349 -0.01986 0.05119 0.12467 -0.99068
1.717160014270613599e+09 110.10265 -19.53171 -3.57046 -0.01624 0.05329 0.14047 -0.98852
1.717160014380613831e+09 110.72166 -19.74985 -3.60166 -0.01252 0.05705 0.15716 -0.98584
1.717160014470613616e+09 111.26236 -19.92943 -3.62921 -0.01052 0.06062 0.17838 -0.98204
1.717160014570613846e+09 111.87028 -20.13296 -3.67129 -0.00903 0.06371 0.19505 -0.97868
1.717160014670613855e+09 112.50964 -20.34229 -3.73433 -0.00754 0.06479 0.21517 -0.97440
1.717160014770613641e+09 113.17794 -20.55948 -3.81641 -0.00550 0.06452 0.23951 -0.96873
1.717160014880613872e+09 113.89947 -20.80279 -3.93678 -0.00281 0.06377 0.24506 -0.96741
1.717160014970613657e+09 114.48546 -20.99884 -4.04811 -0.00019 0.06354 0.25258 -0.96549
1.717160015070622103e+09 115.11031 -21.22086 -4.16877 0.00480 0.06256 0.25287 -0.96546
1.717160015170622334e+09 115.75795 -21.44263 -4.27976 0.00981 0.05985 0.27925 -0.95830
1.717160015270622342e+09 116.44404 -21.67391 -4.40616 0.01648 0.05590 0.29301 -0.95433
1.717160015380622129e+09 117.23320 -21.92754 -4.57821 0.02475 0.05225 0.30932 -0.94920
1.717160015470622358e+09 117.90948 -22.14287 -4.72821 0.03132 0.05030 0.33052 -0.94194
1.717160015570622145e+09 118.69721 -22.38157 -4.88385 0.03808 0.04876 0.34777 -0.93554
1.717160015670622375e+09 119.50762 -22.62968 -5.01790 0.04305 0.04696 0.37413 -0.92519
1.717160015770622161e+09 120.33977 -22.88773 -5.13853 0.04780 0.04311 0.38018 -0.92267
1.717160015880622170e+09 121.28784 -23.18901 -5.27722 0.05120 0.03812 0.40417 -0.91245
1.717160015970622400e+09 122.03030 -23.45564 -5.38279 0.05346 0.03439 0.41141 -0.90923
1.717160016070630846e+09 122.85385 -23.75445 -5.48181 0.05593 0.03094 0.41440 -0.90785
1.717160016170630632e+09 123.70142 -24.04390 -5.54726 0.05899 0.02854 0.41215 -0.90876
1.717160016270630862e+09 124.54819 -24.31586 -5.57419 0.06190 0.02596 0.41262 -0.90843
